text,label,source
Tak payah keluar mengundilah penyokong mereka ni,negative,malaya
Saya perlu berlaku benar pada diri saya dan 11 nyawa yang meninggal dunia,positive,malaya
Pakai induction dengan temp control. Dapat tahu pasal temp-time relationship dengan meats. How meats break down by https://t.co/23oMvBRU4c,neutral,malaya
Usaha kita dalam aspek ini adalah “the new battleground” yang perlu kita beri tumpuan lebih,positive,malaya
asean perlu bangkit bersama untuk mengiktiraf kebenaran yang sedang berlaku di myanmar dan mencari jalan penyelesaian yang adil dan saksama,positive,malaya
Gain knowledge yg tak tahu lagi about culinary yelah skrg ni commis je mesti nak ilmu lagi,neutral,malaya
mahu rakyat bertambah yakin dan selesa dengan segala sistem atau perkhidmatan,positive,malaya
lagi satu keanehan si @nasaie11 ni. 1. tak iktiraf mana2 ulama (dia kata ulama ni berhala moden) 2. hanya iktiraf lantikan Allah Soalan: siapa yang dilantik Allah dan macam mana kita tahu dia dilantik Allah? Ada surat pekeliling? yang confirm hanyalah Nabi s.a.w https://t.co/o1V1c1jIcO https://t.co/tGmdqpoJEg,negative,malaya
berubah 360 darjah daripada seorang yang berbudi bahasa kepada individu yang suka mencerca.,negative,malaya
babi lah. siapa yg rt tweet dia masuk timeline aku ni. semak babi,negative,malaya
"Selain itu, satu dasar dan piawaian standard perlu diperkenalkan kepada semua agensi kerajaan yang mengendalikan data peribadi bagi memastikan ia diproses selamat dan tidak terdedah kepada penyalahgunaan",positive,malaya
Kerajaan teruskan apa telah dilaksanakan sebelum ini sahaja.,positive,malaya
@rasasayanggee 500 perak,neutral,malaya
"@RameshRaoAKS @MacthDeath @NajibRazak @Bossbm17 @bossku_team @BosskuTeam @BNrasmi @Barisansial @umnoonline @presidenumnoazh @pusalamofficial @johor_umno @Farid_alzakry @dapperak @DAPKampungTunku @DapsyDamansara PARIA No 1 KELING PENJILAT LUBANG JUBOR BUSUK MINAH KEPIT PENYAMUN PONDAN PEKAN BAPUK TUA @NajibRazak &amp; ROSMAH IBLIS NASI KANGKANG CIBAI BUSUKYah Allah tolonglah Ohhhhhh Ibbbuuuu Kuuuuuuuu, saya masih KELING HINDU dengan kukuciau hitam 2 inchi https://t.co/fNShnBfbnw",negative,malaya
"Oleh itu, kita harus berbangga kerana berada di dalam sebuah parti yang berjiwa rakyat, membantu rakyat dan berhidmat untuk rakyat",positive,malaya
Selamat Datang ke akaun Instagram rasmi Badan Perhubungan UMNO Negeri Pulau Pinang. Layari https://t.co/WSawXts4xM https://t.co/fx5o8FwELG,neutral,malaya
Terlalu banyak fitnah dan berita palsu untuk meniup kebencian terhadap kerajaan,negative,malaya
"apalah kerajaan buat dengan pemabuk yg langgar orang ni. patutnya mase ni lah nak tunjuk kuasa, bukan nye pergi sam https://t.co/0JTEjb3eB4",negative,malaya
Apa yang boleh disimpulkan sekarang adalah ia telah memalukan Malaysia di persada antarabangsa.,negative,malaya
"Sekarang, asrama-asrama itu diambil alih oleh jabatan pendidikan dan saya gembira kerana inilah tanggungjawab bersama, iaitu menyediakan kemudahan untuk anak-anak kita di sekolah",positive,malaya
Eh!!!! Sebelum PRN Sabah kes 0 tau!!!! Nil case. Ape jadi skrg adalah rentetan ahli politik la punye keje. Lepas tu https://t.co/m72d3s0HGY,negative,malaya
Saya baca kenyataan Tun bahawa menteri kabinet wanita dalam zaman Datuk Seri Najib tidak mempunyai portfolio penting sebab tidak wujud kementerian yang lebih relevan,negative,malaya
@IzaraAishah Farah ini bukan ikut telunjuk israel ke?,negative,malaya
"DFTF MV TEASER telah dilihat sebanyak 2,2 Juta kali dengan 585 Ribu like di Youtube! https://t.co/WKMuSm2jMj #EXOMILLIONSELLER #DONT_FIGHT_THE_FEELING #EXO # @weareoneEXO https://t.co/DbAsxq71f3",positive,malaya
Aku dh agak dah Mesti buat hal punya Semporna takpernah mengecewakan,positive,malaya
Rakyat Sabah marah,negative,malaya
Pada ketika ini kami tidak jelas di mana dia ditahan,negative,malaya
Srikandi ingin menzahirkan rasa bangga dan terharu atas keberanian seorang anggota kami yang telah tampil menyerahkan bukti tawaran imbuhan terhadapnya daripada pihak tertentu,positive,malaya
Solidariti ini penting bukan sahaja semasa pilihan raya tapi selepas itu juga,positive,malaya
Kayak sidang harta gono-gini... https://t.co/9xYDRpLA2k,neutral,malaya
"Mungkin ketika Mukhriz terus menafikan tugas saya untuknya dan menafikan manfaat yang diperolehnya daripada nasihat yang saya berikan daripada Cambridge Analytica dan SCL Group bagi Kedah semasa PRU13, adakah beliau juga akan menafikan kemenangan dengan menawan Kedah dan  menjadi Menteri Besar?",negative,malaya
"Ini menunjukkan seolah-olah ia sesuatu yang bagus, tetapi satu statistik yang perlu dipadankan dengan pendapatan adalah perbelanjaan",positive,malaya
"Lima kali tewas, calon Bebas guna logo pen tak serik",positive,malaya
Dua keputusan Mahkamah Persekutuan baru-baru ini mengesahkan prinsip undang-undang dalam keistimewaan Parlimen dan ketidakadilan terhadap prosidingnya,negative,malaya
@meinmokhtar Harap2 betul ah naik 2 inch. Dah lama nak merasa ada 3 inch dlm seluar,neutral,malaya
Sedangkan majoriti Melayu kuat di Dun Tanjung Lumpur dan Inderapura... amat baik jika Umno diberi peluang sekali lagi,positive,malaya
"Identiti, politik, populisme, penipuan dan lain-lain, akhir sekali mereka balik (turn) ke negara mereka dengan keuntungan duit rakyat kita",negative,malaya
Malaysia dengan tegas percaya bahawa Pertubuhan Bangsa Bersatu (PBB) memainkan penting sebagai platform bagi kerjasama antarabangsa berdasarkan prinsip saling menghormati dan undang-undang antarabangsa,positive,malaya
"@alibasyeer sorry for asking , but apa beza colour pink dgn colour biru ya ?",positive,malaya
https://t.co/jsTwBGD2lj Sudah dijelaskan dalam thread yang ringkas ini bagaimana harta itu boleh diisytihar sebaga https://t.co/pHxFs2BXWJ,positive,malaya
ijangka ia akan selesaikan sepenuhnya masalah pencemaran yang sering berlaku sebelum ini,positive,malaya
Kalau dah degil mengalahkan buluh betong tu buat la iklan mcm mana sekalipun siap letak la siapa mati sekalipun tak https://t.co/fH5b3D3iow,negative,malaya
Jadi ini reaksi saya kali pertama makan taco bell. Sorry terguna tangan kiri https://t.co/mI9jjZUXWC,neutral,malaya
@shahfahzan makin buruk adaaa,negative,malaya
Kedua-duanya mengalami krisis ekonomi dan politik,negative,malaya
Setuju tu setuju jugak tapi tolong la cepatkan bagi vaksin kat orang yang dah daftar kat mysejahtera tu. Dah penat https://t.co/G4FtCUBXXZ,negative,malaya
wamenlu ri juga mendesak agar apec dapat memperkuat kapasitas dan produktivitas petani serta nelayan kecil lewat teknologi dan inovasi memperkuat akses pasar bagi mereka dan upaya penghapusan tarif produk pertanian,positive,malaya
Jangan terprovokasi isu pembatalan Haji https://t.co/OYJPKIOHVf,negative,malaya
Tunjukkanlah kesungguhan dan bekerjasama supaya kejayaan akan terus dicipta,positive,malaya
"Isu pesawat disabotaj, semua pihak berkaitan termasuk syarikat pemilik pesawat itu sudah memberi kenyataan bahawa tiada unsur sabotaj",negative,malaya
percaya dua menteri ini yang mempunyai latar belakang akademik yang seimbang dan boleh menjadi contoh pembinaan masyarakat Islam yang berkualiti dan terhormat di negara ini.,positive,malaya
Akhirnya saya sendiri bongkarkan keadaan sebenar demi mengembalikan hak pengadu.,positive,malaya
"Kapal laut ceroboh, kapal terbang ceroboh. Dan Malaysia masih tenang.",negative,malaya
@f_hananooo Seksyen dua satu tiga kurungan satu,neutral,malaya
"Sokong Brazil ... Brazil Kalah. Sokong England, ... England kalah. Sokong Kelantan, ... Kelantan kalah. Sokong Umno, ... Umno kalah. Tak lama lagi mesti PN pun kalah. Pembawa suwei Annuar ni.",negative,malaya
Apakah setelah ini akan muncul cluster antrian BTS Meal?,neutral,malaya
Saya juga suka melihat bagaimana penduduk di sini bersatu padu melakukan sesuatu perkara.,positive,malaya
kerajaan perlu terus membantu golongan sasaran ini,positive,malaya
"Dalam kebersamaan kita untuk ambil alih Selangor pastikan jangan ada kecacatan sekalipun, kita mesti memastikan sifar kecacatan, kita mesti bersatu padu, kita mesti bersepakat  dan bekerja sebagai satu pasukan di bawah  BN, itu penting",positive,malaya
"Buat permulaan KR1M 2.0 akan menawarkan empat barang keperluan asas dengan harga rendah iaitu gula, minyak masak, tepung dan beras",positive,malaya
Hampa la yang tak habis habis pasal politik hampa tu! Kalau dak mai mana kes duk sama tang tu ja,negative,malaya
"Sebab kalau ikutkan secara saintifik ramai pakar perubatan, Pertubuhan Bangsa-bangsa Bersatu dan hak asasi manusia menyatakan ‘corrective approach’ bukannya membantu, tapi akan mengakibatkan kemurungan dan lebih masalah kepada golongan LGBT",negative,malaya
"Habis belajar perlu tampung pinjaman pendidikan, dan ada yang mahu mohon pinjaman untuk beli kereta dan rumah",negative,malaya
Kerajaan berharap ini dapat dilakukan secepat mungkin bagi mencapai  sasaran jalur lebar negara menjelang 2020,positive,malaya
Saya percaya saya perlu berkongsi maklumat yang berasas dan penting terutamanya maklumat berkaitan dengan kepimpinan negara dan rakyat Malaysia supaya rakyat dapat mengetahui dan memilih kepimpinan negara yang berkaliber dan sesuai dalam pandangan rakyat,positive,malaya
Pun orang masih kata zaman sekarang susah berbanding dulu,negative,malaya
pada hakikatnya dalam sistem ekonomi sebenar mata wang yang kukuh boleh memberi kesan ketara kepada ekonomi dalam jangka panjang apabila keseluruhan industri menjadi tidak kompetitif tidak mampu bersaing dan beribu-ribu orang tiba-tiba kehilangan pekerjaan,negative,malaya
dalam meletakkan matlamat tahun itu dr mahathir dengan jelas mengatakan bahawa untuk mencapai taraf negara kaya dan maju ekonomi negara hendaklah berkembang secara konsisten pada kadar peratus setahun,positive,malaya
"Tetapi bila orang lain memerintah kita kata tak betul, tak benar, tak maju, tak patut",positive,malaya
"Kali ini, urusannya ringkas dan mudah, malah kebanyakan urusan boleh dilakukan secara dalam talian pada bila-bila masa dan di mana sahaja",positive,malaya
Jalan keluarnya ialah menubuhkan suruhanjaya diraja untuk menyiasat,positive,malaya
berkhidmat dan mengabdikan diri kepada perjuangan membela nasib rakyat dan memajukan Sabah yang tercinta,positive,malaya
"Eeeee duk under kedah ka???? Tak buloq aih, no freaking wayyyyyyy bitch, no wayyyy.",negative,malaya
hhahahhahah cm harom tp ni realiti,neutral,malaya
@iamjefrizain @PASPusat @umnoonline @PartiAmanah Semua ahli parti politik hanya pentingkan undi.,negative,malaya
dalam erti kata lain bajet perlu menumpukan bantuan terhadap perusahaan kecil dan sederhana pks dan juga usahawan muda,positive,malaya
Saya fikir pandangan yang sebegitu tidak menunjukkan kefahaman tentang masalah kehidupan sosial dalam negara.,positive,malaya
"Biarpun orang kata belajar di sekolah ini tidak sampai ke mana, sekurang-kurangnya anak kami ada pengetahuan asas dan lebih berakhlak",positive,malaya
"Steady laaaa ramai tgh susah skrg, dia relek nak beli kereta baru kettewwwww",positive,malaya
beliau tetap bersemangat untuk menunaikan tanggungjawab memilih wakil rakyat di kawasan itu seperti orang lain.,positive,malaya
satu kenyataan mengecam syarat tambahan SPR mengenai penggunaan bahan kempen sambil menyifatkan langkah melarang gambar sebagai tindakan terdesak,negative,malaya
"Hasil siasatan mereka diterima – dan lembaga pengarah syarikat itu dibubarkan, pasukan pengurusan dirombak dan operasinya dikaji semula",positive,malaya
mempunyai prestasi cemerlang dan memperoleh tahap sokongan optimum daripada akar umbi.,positive,malaya
"Jadi bahasa Inggeris menguntungkan kita, lagipun sebagai bahasa ilmu, kita mudah menguasai ilmu kalau kita faham bahasa inggeris.",positive,malaya
Kita harap dapat berkongsi maklumat dengan polis dan agensi kerajaan lain bagi memudahkan kita melakukan pelbagai program pendidikan,positive,malaya
"Ahli Parlimen Bandar Kuching, Dr Kelvin Yii, berkata kerajaan mesti mencari jalan untuk menampung perbezaan kos supaya ia saksama untuk semua. #FMTNews #KelvinYii #DAP https://t.co/m1um0YRbhM",positive,malaya
Hati Meyakinkan ku untuk berjuang Namun fisik memaksaku untuk berhenti,positive,malaya
Taubat boleh mengenai tekad anda mahu menebus kesilapan yang dilakukan terhadap orang lain,positive,malaya
Kita serahkan pada pengundi untuk buat penilaian tapi saya rasa pengundi Permatang Pauh bijak buat keputusan dan mereka dah lama beri sokongan kuat pada PKR,positive,malaya
Arab Saudi pun hairan dengan Malaysia kerana negara kita ia lihat seperti tiada kesan walaupun kita salah sebuah negara yang turut bergantung kepada sumber petroleum,positive,malaya
"Tegaskan kepada parti bertanding di dalam pilihanraya, mereka hanya mendapat undi sekiranya dapat menunjukkan bagaimana mereka dapat memberikan perkhidmatan terbaik kepada rakyat. ",positive,malaya
perdana menteri britain theresa may pernah menyebut tentang kebimbangan dan cabaran tambahan yang didedahkan kepada anak muda oleh media sosial sementara menteri penjagaan kesihatan dan sosial jeremy hunt pernah memberi amaran kepada syarikat-syarikat media sosial bahawa mereka boleh dikenakan sekatan sekiranya tidak meningkatkan usaha mencegah aktiviti mesej lucah pembulian siber dan penindasan pengguna yang masih muda,negative,malaya
sudah dewasa dan memahami erti demokrasi,positive,malaya
membenarkan permohonan pihak pembelaan supaya perintah tutup mulut sementara diberikan dalam kes dakwaan pecah amanah dan salah guna kuasa melibatkan bekas perdana menteri,positive,malaya
Done hehe https://t.co/R3Od2GbCJU,neutral,malaya
Jika diperhatikan dalam setiap Felda ada lokasi dan produk unik yang boleh diketengahkan,positive,malaya
Terbaik mamat umno. Cable kuat!,negative,malaya
Pakatan Harapan yang diketuai DAP menggunakan ia sebagai modal politik untuk tohmahan terhadap Suruhanjaya Pilihan Raya,negative,malaya
Pande tetak indah ku maca tak duak menyuweet bepantun dalam comment. Tak duak sikda ws kah? Mun sikda ws pake ws aku lok. Kedong ku sik make,negative,malaya
last masuk sini 2019. rindu cinema MP Melaka,positive,malaya
@Bossbm17 @MatthewShanmu10 @Barisansial @Lugzan11 @1rmf5 @MacthDeath @HangBuah3 @M_uhauha_no @izhar1902 @PudinDon @Shawn35154099 @Zamyusof2 @duniasuri @bossku_team @TeohPaikLeong @RameshRaoAKS @kontarOP @iamjefrizain @piesmile2007 @DmitriAlexande1 @BadBoy2662 @pussycat____ @hafizuddinsw @MalaysianCitiz3 @amran1817 @UzairAl22688085 @NikYahya2 @GlobalKid6 @AjaxbroBro @blackmerz101 @MrAntiFitnah @BujalismReality @evildimsum @khaipek @razmanrahim @MatthewShanmug9 @terrencedass @sirsazly @af_f4hmi @Bro2Face @mahazalimreturn @MatthewShanmug8 @61_garuda @wallaun_cyber @abdulhadiawang @PASPusat @mijjemije @encikdoomex @AzminAli @aleem_says Hari ni 200 kematian. Membuktikan PKR dan DAP sudah berjaya menghadiahkan KEMATIAN kepada rakyat negeri Selangor. Kita minta PKR bubarkan kerajaan negeri atau rakyat sendiri yg akan bubarkan PKR selama-lamanya,negative,malaya
Bagaimanapun pemantauan akan terus dilakukan dari semasa ke semasa,positive,malaya
sang wamenlu ri juga menekankan penyegeraan penyusunan visi apec sesudah bogor goals demi cita-cita apec mewujudkan integrasi ekonomi regional dan komunitas asia pasifik,positive,malaya
@najihah_ramli @ainurrakina @geerajohari @iera2212 Alamakkkk kat mana sedap ni? Jangan macam2. Pening apis nk cari kang,negative,malaya
Sepatutnya kalau hendak bagi kenyataan biarlah senada dan seirama. ,positive,malaya
"Al-kisahnya, parti pembangkang pun mati pucuk. #malaysia #malaysiakoyak #Malaysialockdown",negative,malaya
Rakyat ingin lihat bagaimana kerajaan membelanjakan wang jika kerajaan mahu mengumpul RM40 bilion daripada kutipan GST setiap tahun,positive,malaya
Saya juga telah berpesan kepada agensi pelaksana supaya projek yang dijalankan mengikut spesifikasi yang ditentukan agar tidak ada isu-isu yang boleh menimbulkan rasa tidak puas hati dalam kalangan rakyat,positive,malaya
"Perkhidmatan saringan kanser-kanser tersebut turut disediakan oleh pihak swasta dan NGO (badan bukan kerajaan) dengan kadar bayaran tertentu,",positive,malaya
"Anda masih boleh lagi kongsi maklumat serta berita dalam mana-mana media sosial, asalkan maklumat dan berita yang disebarkan itu adalah benar,",positive,malaya
Tindakan ini wajar diikuti oleh Malaysia agar gejala songsang ini dapat dikawal,positive,malaya
mengakui bimbang peratusan keluar mengundi yang rendah di kawasan Permatang Pauh akan menyebabkan mereka berdepan risiko kekalahan pada Pilihan Raya Umum,negative,malaya
Ada kementerian mempunyai dua menteri dan saya fikir ini membazir,negative,malaya
berbangga dapat berkenalan dan menjalin hubungan dengan masyarakat pelbagai kaum.,positive,malaya
kematangan dituntut untuk setiap pihak agar berpolitik secara matang tanpa perlu berlaku fitnah-memfitnah yang memporak-perandakan amalan demokrasi negara ini,positive,malaya
"Ekonomi global terus bertambah kukuh dengan pertumbuhan kini lebih mantap dan segerak merentas rantau, perdagangan global terus mencatat prestasi pertumbuhan yang kukuh",positive,malaya
